Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo_venta;Rem;Horario;Tipo_servicio;Fecha_extraccion
BURGOS;VILLANUEVA DE LAS CARRETAS;09226;CARRETERA N-620A KM. 32,3;D;27/07/2020 07:00;1,199;CEPSA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
AVILA;BLASCOSANCHO             ;05290;CARRETERA CL 507 KM 3.200 KM. 3200;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L-V: 07:00-19:30 S: 08:00-15:00;L-V: 07:00-19:30 (A) S: 08:00-15:00 (A);01/08/2020
BURGOS;FONTIOSO                 ;09349;CR A-1, 187,7;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 06:00-00:00;L-D: 06:00-00:00 (A);01/08/2020
AVILA;CANDELEDA                ;05480;C-501 km 8,6;D;22/07/2020 07:00;1,199;SC CAMPOS;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
BURGOS;ARANDA DE DUERO          ;09400;CALLE SAN FRANCISCO, 39;D;01/08/2020 00:00;1,199;BP ARANDA DE DUERO;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
AVILA;NAVAS DEL MARQUES (LAS)  ;05230;POLIGONO AVDA PARALELA, ;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-V: 06:00-22:00 S-D: 07:00-22:00;L-V: 06:00-22:00 (A) S-D: 07:00-22:00 (A);01/08/2020
BURGOS;QUINTANAPALLA            ;09290;AU AP-1  (DCHA), 12;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
BURGOS;QUINTANAPALLA            ;09290;AU AP-1   (IZDA), 12;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
JAEN;TORREDELCAMPO            ;23640;CARRETERA N-321 KM. 68,5;N;31/07/2020 14:00;1,199;SHELL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
CUENCA;BARAJAS DE MELO          ;16460;CALLE EXTRAMUROS, S/N;I;22/07/2020 22:45;1,199;REPSOL;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (A);01/08/2020
CIUDAD REAL;RUIDERA                  ;13249;AVENIDA CASTILLA LA MANCHA, 59;I;28/07/2020 19:56;1,199;REPSOL;P;dm;L-D: 09:00-20:00;L-D: 09:00-20:00 (A);01/08/2020
CIUDAD REAL;ALCUBILLAS               ;13391;CALLE REAL, S/N;I;29/07/2020 09:48;1,199;CEPSA;P;dm;M-D: 07:00-21:00;M-D: 07:00-21:00 (A);01/08/2020
CUENCA;PROVENCIO (EL)           ;16670;CARRETERA N-301 (MADRID-ALICANTE) KM. 171,9;D;31/07/2020 10:27;1,199;BP MOYA - EL PROVENCIO;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALBACETE;CAUDETE                  ;02660;CR N-344 DIRC.VALENCIA, KM.  118.3;N;30/07/2020 17:27;1,199;BP PARGA I PETROL BAS BEL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
CUENCA;MOTA DEL CUERVO          ;16630;CALLE CAMINO REAL BAJO, 27;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-V: 07:00-15:30 y 17:00-22:00 S-D: 08:00-15:00 y 17:00-22:00;L-V: 07:00-15:30 (A), 17:00-22:00 (A) S-D: 08:00-15:00 (A), 17:00-22:00 (A);01/08/2020
CIUDAD REAL;MANZANARES               ;13200;AUTOVIA DE ANDALUCIA KM. 173;D;20/07/2020 10:29;1,199;REPSOL;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);01/08/2020
CIUDAD REAL;CASTELLAR DE SANTIAGO    ;13750;CALLE BAILEN, 2;D;27/07/2020 10:33;1,199;REPSOL;P;dm;L-S: 07:00-23:00 D: 08:00-23:00;L-S: 07:00-23:00 (A) D: 08:00-23:00 (A);01/08/2020
GUADALAJARA;AZUQUECA DE HENARES      ;19200;CARRETERA N 320 KM. 289,7;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
CUENCA;MOTA DEL CUERVO          ;16630;CALLE CAMINO REAL ALTO, 1;I;01/08/2020 00:00;1,199;CAMPSA;P;OM;L-J: 06:00-23:00 V-S: 06:00-00:00 D: 06:00-23:00;L-J: 06:00-23:00 (A) V-S: 06:00-00:00 (A) D: 06:00-23:00 (A);01/08/2020
CIUDAD REAL;PORZUNA                  ;13120;CALLE TOLEDO,, 50;I;30/07/2020 00:18;1,199;REPSOL;P;dm;L-S: 07:00-22:00 D: 08:00-15:00;L-S: 07:00-22:00 (A) D: 08:00-15:00 (A);01/08/2020
CUENCA;ALMODOVAR DEL PINAR      ;16215;CR N-320, 91,9;I;30/07/2020 08:32;1,199;CAMPSA;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
GUADALAJARA;ALOVERA                  ;19208;CR A-2, 45,6;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
CIUDAD REAL;CONSOLACION              ;13310;AUTOVIA ANDALUCIA KM. 185;D;30/07/2020 14:50;1,199;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
TOLEDO;SEVILLEJA DE LA JARA     ;45671;CRTA.N 502 PK 174;I;27/07/2020 22:23;1,199;AVIA;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
TOLEDO;OROPESA                  ;45560;CALLE POLIGONO 6, 104;D;28/07/2020 10:33;1,199;GALP;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
TOLEDO;TOLEDO                   ;45007;CL NOGUERAS, 5;D;31/07/2020 00:11;1,199;REPSOL;R;dm;L-V: 06:15-23:45 S-D: 07:15-23:45;L-V: 06:15-23:45 (A) S-D: 07:15-23:45 (A);01/08/2020
TOLEDO;YELES                    ;45220;CARRETERA CM-4010 KM. 4,500;N;27/07/2020 15:07;1,199;AVIA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
TOLEDO;TORRIJOS                 ;45500;AVENIDA TOLEDO, 39;N;29/07/2020 12:40;1,199;GALP;P;dm;L-V: 07:00-22:30 S-D: 09:00-14:00 y 17:00-21:00;L-V: 07:00-22:30 (A) S-D: 09:00-14:00 (A), 17:00-21:00 (A);01/08/2020
TOLEDO;TALAVERA DE LA REINA     ;45600;CALLE CALERA, 100;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
TOLEDO;CONSUEGRA                ;45700;CARRETERA CM-400 KM. 63,4;D;01/08/2020 00:00;1,199;CEPSA;P;OM;L-V: 07:00-21:00 S: 10:00-15:00 D: 16:00-21:00;L-V: 07:00-21:00 (A) S: 10:00-15:00 (A) D: 16:00-21:00 (A);01/08/2020
TOLEDO;YEBENES (LOS)            ;45470;CALLE REAL DE ABAJO, S/N;D;21/07/2020 00:00;1,199;REPSOL;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (A);01/08/2020
TOLEDO;VILLANUEVA DE ALCARDETE  ;45810;CALLE MAYOR, 102;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
TOLEDO;MADRIDEJOS               ;45710;AUTOVIA ANTIGUA N-IV KM. 117,6;D;30/07/2020 00:00;1,199;CEPSA . LOHANA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
TOLEDO;SESEÑA                   ;45223;AUTOPISTA R-4 (MRG.DCHO.) KM. 19,7;D;01/08/2020 00:00;1,199;CEPSA;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
TOLEDO;SESEÑA                   ;45223;AUTOPISTA R-4 (MRG.IZDO.) KM. 19,7;I;01/08/2020 00:00;1,199;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
AVILA;MUÑANA                   ;05540;CARRETERA N-110 SORIA-PLASENCIA KM. 284;D;31/07/2020 01:27;1,199;REPSOL;P;dm;L-D: 07:30-22:00;L-D: 07:30-22:00 (A);01/08/2020
BURGOS;BURGOS                   ;09007;CL GLORIETA LOGROÑO, S.N.;D;01/08/2020 00:00;1,199;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
AVILA;BARRACO (EL)             ;05110;CALLE GENERAL FRANCO, 71;I;27/07/2020 02:49;1,199;REPSOL;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (A);01/08/2020
CORDOBA;CORDOBA;14320;CARRETERA CRA. N-432 BADAJOZ - GRANADA KM. 239,5;I;30/07/2020 14:50;1,199;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALMERIA;ROQUETAS DE MAR          ;04740;AVENIDA ALICUN, 62;D;28/07/2020 12:00;1,199;CEPSA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALMERIA;ROQUETAS DE MAR          ;04740;AVENIDA DE ALICUN, 23 (A-391 km 0,5);I;28/07/2020 12:00;1,199;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
CADIZ;JEREZ DE LA FRONTERA     ;11405;AVENIDA EUROPA, S/N;N;20/07/2020 16:20;1,199;GALP ;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
ALMERIA;VICAR                    ;04738;BULEVAR BULEVAR CIUDAD DE VICAR, 300;N;01/08/2020 00:00;1,199;BP VICAR;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
ALMERIA;ALMERIA                  ;04009;CARRETERA N-340A KM. 444;D;29/07/2020 22:25;1,199;CEPSA;P;dm;L-D: 06:00-23:30;L-D: 06:00-23:30 (A);01/08/2020
ALMERIA;EJIDO (EL)               ;04700;CARRETERA CARRETERA DE BERJA KM. 16;D;31/07/2020 09:32;1,199;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ALMERIA;EJIDO (EL)               ;04700;CARRETERA CARRETERA DE BERJA KM. 16;I;31/07/2020 09:32;1,199;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ALMERIA;AGUADULCE                ;04720;AVENIDA CALOS III, 82;D;27/07/2020 09:24;1,199;CEPSA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
ALMERIA;ROQUETAS DE MAR          ;04740;CARRETERA SABINAL KM. 337;I;28/07/2020 12:00;1,199;CEPSA;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);01/08/2020
ALMERIA;ROQUETAS DE MAR          ;04740;CARRETERA MOJONERA (MO) KM. 37;I;28/07/2020 12:00;1,199;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ALMERIA;MOJACAR                  ;04638;PARAJE LOS GURULLOS, S/N;I;28/07/2020 10:14;1,199;CEPSA;P;dm;L: 07:00-22:00;L: 07:00-22:00 (A);01/08/2020
CORDOBA;MONTALBAN DE CORDOBA     ;14548;CARRETERA LA RAMBLA-MONTALBAN KM. 3,200;D;31/07/2020 00:00;1,199;REPSOL;P;dm;L-D: 05:30-22:30;L-D: 05:30-22:30 (A);01/08/2020
CADIZ;CHICLANA DE LA FRONTERA  ;11130;CARRETERA BARROSA-CHICLANA DE LA FRONTERA-SANCTI PETRI KM. 2,5;D;01/08/2020 00:00;1,199;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
CADIZ;SAN ROQUE                ;11360;C-3331 km 88;I;01/08/2020 00:00;1,199;CEPSA;P;OM;L-V: 07:00-22:00 S-D: 07:00-15:00;L-V: 07:00-22:00 (A) S-D: 07:00-15:00 (A);01/08/2020
CADIZ;BARRIOS (LOS)            ;11370;CARRETERA N-340 KM. 110,8;D;01/08/2020 00:00;1,199;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);01/08/2020
CADIZ;BARRIOS (LOS)            ;11370;CARRETERA N-340 KM. 110,8;I;01/08/2020 06:00;1,199;CEPSA;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
CADIZ;GRAZALEMA                ;11610;CARRETERA C-344 KM. 53;I;31/07/2020 22:29;1,199;CEPSA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
HUELVA;SAN JUAN DEL PUERTO      ;21610;CR N-435, 219,9;I;28/07/2020 10:37;1,199;REPSOL;P;dm;L-V: 07:00-22:00 S: 09:00-14:00;L-V: 07:00-22:00 (P) S: 09:00-14:00 (P);01/08/2020
CORDOBA;FUENTE PALMERA           ;14120;CARRETERA ECIJA-POSADAS KM. 8,8;I;29/07/2020 23:02;1,199;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);01/08/2020
GRANADA;CANILES                  ;18810;CARRETERA C-323 KM. 5;I;01/08/2020 00:00;1,199;REPSOL;P;dm;L-S: 06:00-22:30 D: 07:00-22:30;L-S: 06:00-22:30 (A) D: 07:00-22:30 (A);01/08/2020
CORDOBA;RAMBLA (LA)              ;14540;RONDA RONDA DE LA RAMBLA, S/N;I;27/07/2020 13:02;1,199;REPSOL;P;dm;L-D: 05:00-00:00;L-D: 05:00-00:00 (A);01/08/2020
GRANADA;ZUBIA (LA)               ;18140;CARRETERA GR-0 KM. 2;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
CADIZ;CHICLANA DE LA FRONTERA  ;11130;CR N-340, 12,3;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
ALMERIA;EJIDO (EL)               ;04700;CALLE BULEVAR, 74;N;29/07/2020 10:29;1,199;REPSOL LA COSTA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
CADIZ;PATERNA DE RIVERA        ;11178;AVENIDA ANDALUCIA, 97;D;30/07/2020 22:00;1,199;REPSOL;P;dm;L-D: 06:30-22:00;L-D: 06:30-22:00 (P);01/08/2020
ALMERIA;VIATOR                   ;04240;CARRETERA VIATOR - EL ALQUIAN KM. 8,5;N;30/07/2020 00:00;1,199;BP VIATOR;P;dm;L-V: 06:00-22:00 S: 06:00-21:00 D: 07:00-21:00;L-V: 06:00-22:00 (A) S: 06:00-21:00 (A) D: 07:00-21:00 (A);01/08/2020
ALMERIA;ROQUETAS DE MAR          ;04740;CTRA. ALICUN KM 5.05 (A-391 km 3,8);D;28/07/2020 12:00;1,199;REPSOL;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);01/08/2020
ALMERIA;ROQUETAS DE MAR          ;04740;CARRETERA ALICUN KM. 5,05;I;28/07/2020 12:00;1,199;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
CACERES;GARROVILLAS DE ALCONETAR ;10940;CARRERA EX302  PK 9,400, ;I;30/07/2020 10:12;1,199;IBERDOEX;P;dm;L-V: 07:00-21:00 S-D: 08:00-14:30 y 17:30-20:00;L-V: 07:00-21:00 (A) S-D: 08:00-14:30 (A), 17:30-20:00 (A);01/08/2020
BADAJOZ;PARRA (LA)               ;06176;CARRETERA LA MORERA KM. 0,450;D;28/07/2020 13:00;1,199;IBERDOEX;P;dm;L-D: 06:30-14:30;L-D: 06:30-14:30 (A);01/08/2020
CACERES;ARROYO DE LA LUZ         ;10900;CARRETERA EX-207 KM. 5,6;I;30/07/2020 10:17;1,199;CEPSA;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
BURGOS;FRANDOVINEZ              ;09230;AUTOVIA A-62 KM. 16,7;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
BURGOS;MIRANDA DE EBRO          ;09200;CARRETERA MADRID-IRUN KM. 318;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
BURGOS;MIRANDA DE EBRO          ;09200;CARRETERA MADRID-IRUN KM. 318;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
BURGOS;BURGOS                   ;09001;CL AVENIDA PALENCIA, S.N.;D;01/08/2020 00:00;1,199;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
BURGOS;VILLAGONZALO PEDERNALES  ;09195;CARRETERA MADRID-IRUN KM. 232,8;D;01/08/2020 00:00;1,199;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
BURGOS;VILLAGONZALO PEDERNALES  ;09195;CARRETERA NACIONAL A-1 KM. 232,8;I;01/08/2020 00:00;1,199;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
BURGOS;GUMIEL DE IZAN           ;09370;AUTOVIA A-1 KM. 171;D;01/08/2020 00:00;1,199;PETRONOR;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
BURGOS;ARANDA DE DUERO          ;09400;AVENIDA CASTILLA, 64;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
BURGOS;MIRANDA DE EBRO          ;09200; CTRA NACIONAL 1 KM 318,8, ;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A);01/08/2020
BURGOS;ENTRAMBASAGUAS           ;09585;CARRETERA C-6318 KM. 43,4;I;31/07/2020 08:43;1,199;PETRONOR;P;dm;L-D: 08:00-20:00;L-D: 08:00-20:00 (A);01/08/2020
AVILA;AREVALO                  ;05200;PLAZA FRAY JUAN GIL, 2, ;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-S: 08:00-22:00;L-S: 08:00-22:00 (A);01/08/2020
BURGOS;BURGOS                   ;09001;CL MADRID, 66;D;01/08/2020 00:00;1,199;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
LEON;BAÑEZA (LA)              ;24750;CARRETERA N-VI KM. 302,6;I;28/07/2020 10:42;1,199;CEPSA;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALLADOLID;BECILLA DE VALDERADUEY   ;47670;CARRETERA NACIONAL 6O1 ADANERO A GIJON KM. 259,7;D;27/07/2020 09:31;1,199;CEPSA;P;dm;L-V: 08:30-20:00 S: 08:30-16:00;L-V: 08:30-20:00 (A) S: 08:30-16:00 (A);01/08/2020
SALAMANCA;FUENTE DE SAN ESTEBAN (LA);37200;CARRETERA NACIONAL620 KM. 291,6;I;26/07/2020 21:56;1,199;CEPSA;P;dm;L: 07:30-22:00;L: 07:30-22:00 (A);01/08/2020
ZAMORA;TORO                     ;49800;CARRETERA N-122.KM-426.6 KM. 426,6;I;21/07/2020 13:31;1,199;CEPSA-ELF;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A);01/08/2020
SEGOVIA;SEGOVIA                  ;40005;AVDA. JUAN CARLOS I, 19 (N-603 km 94,5);D;01/08/2020 06:00;1,199;CEPSA;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A);01/08/2020
VALLADOLID;SAN MIGUEL DEL ARROYO    ;47164;CARRETERA CL-601 KM. 35,5;D;26/07/2020 14:26;1,199;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
SEGOVIA;SEGOVIA                  ;40005;CALLE CARRETERA SAN RAFAEL, 5;D;01/08/2020 00:00;1,199;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);01/08/2020
SEGOVIA;VILLACASTIN              ;40150;AUTOPISTA AP-6 KM. 80;I;01/08/2020 00:00;1,199;BP AP6 VILLACASTIN SUR;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
SEGOVIA;VILLACASTIN              ;40150;AUTOPISTA AP-6 KM. 80;D;01/08/2020 00:00;1,199;BP AP6 VILLACASTIN NORTE;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
VALLADOLID;SIMANCAS                 ;47130;AUTOVIA A-62 KM. 132,6;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 24H;L-D: 24H (P);01/08/2020
VALLADOLID;VEGA DE VALDETRONCO      ;47133;AUTOVIA A - 6 MADRID-LA CORUÑA KM. 193,800;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L: 07:00-23:00;L: 07:00-23:00 (A);01/08/2020
VALLADOLID;MEDINA DEL CAMPO         ;47400;AUTOVIA A - 6 MADRID-LA CORUÑA KM. 154,100;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);01/08/2020
VALLADOLID;VILLANUEVA DE LOS CABALLEROS;47850;CARRER MADRID-CORUÑA, 223;I;01/08/2020 10:13;1,199;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
VALLADOLID;VILLANUEVA DE LOS CABALLEROS;47850;CR A-6, 224,6 (N-6 km 224,66);D;01/08/2020 10:14;1,199;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SEGOVIA;SEGOVIA                  ;40004;CALLE LOS DORADORES, 6;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L-V: 07:00-23:00 S-D: 08:00-20:00;L-V: 07:00-23:00 (A) S-D: 08:00-20:00 (A);01/08/2020
VALLADOLID;VILLAMARCIEL             ;47132;CARRETERA A-62 KM. 142;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
SALAMANCA;VILLORIA                 ;37339;CARRERA ENCINAS DE ABAJO-CANTALAPIEDRA, 11,2000;I;24/07/2020 13:18;1,199;AVIA;P;dm;L-S: 08:00-22:00 D: 08:00-15:00;L-S: 08:00-22:00 (A) D: 08:00-15:00 (A);01/08/2020
SEGOVIA;SEGOVIA                  ;40006;CL PLAZA PUERTA MADRID S.N.;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-V: 07:30-18:30 S: 09:00-15:30;L-V: 07:30-18:30 (A) S: 09:00-15:30 (A);01/08/2020
VALLADOLID;VALLADOLID               ;47009;PLAZA SAN BARTOLOME, SN;I;01/08/2020 17:20;1,199;CEPSA;P;dm;L: 07:00-22:00;L: 07:00-22:00 (A);01/08/2020
SEGOVIA;GARCILLAN                ;40120;CARRETERA C L 605 DE SEGOVIA A ZAMORA KM. 14;I;01/08/2020 09:59;1,199;CAMPSA;P;dm;L: 07:00-23:00;L: 07:00-23:00 (A);01/08/2020
VALLADOLID;VALLADOLID               ;47012;CARRETERA CL-601 KM. 4,8;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);01/08/2020
SEGOVIA;SAN ILDEFONSO O LA GRANJA;40100;CR CL-601, 120,1  I;I;01/08/2020 10:00;1,199;CAMPSA;P;dm;L: 07:00-23:00;L: 07:00-23:00 (A);01/08/2020
SEGOVIA;CARBONERO EL MAYOR       ;40270;CR CL-601, 83,7;D;01/08/2020 09:20;1,199;REPSOL ;P;dm;L-V: 07:00-21:00 S-D: 08:00-21:00;L-V: 07:00-21:00 (P) S-D: 08:00-21:00 (P);01/08/2020
VALLADOLID;ALDEAMAYOR DE SAN MARTIN ;47162;AUTOVIA CARRETERA SG 601 KM 13,75 KM. 13,750;N;20/07/2020 11:42;1,199;VALCARCE ;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SORIA;ALCOZAR                  ;42390;CARRETERA N-122 KM. 239;D;01/08/2020 20:45;1,199;GALP;P;OM;L: 08:00-22:00;L: 08:00-22:00 (A);01/08/2020
SEGOVIA;SEGOVIA                  ;40002;PASEO EZEQUIEL GONZALEZ, 28;D;01/08/2020 09:59;1,199;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);01/08/2020
SEGOVIA;CUELLAR                  ;40200;CARRETERA CL-601 KM. 51,1;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P);01/08/2020
VALLADOLID;TUDELA DE DUERO          ;47320;AUTOVIA A-11 KM. 349;I;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);01/08/2020
SALAMANCA;TAMAMES                  ;37600;AVENIDA ABUSEJO, 5;D;29/07/2020 23:28;1,199;REPSOL;P;dm;L: 07:00-23:00;L: 07:00-23:00 (P);01/08/2020
SALAMANCA;ENCINAS DE ABAJO         ;37893;CR N-501, 77  I;I;24/07/2020 13:19;1,199;AVIA;P;dm;L: 06:00-23:00;L: 06:00-23:00 (A);01/08/2020
VALLADOLID;ATAQUINES                ;47210;CARRETERA MADRID-CORUÑA KM. 141,500;D;01/08/2020 18:14;1,199;REPSOL;P;dm;L-D: 06:30-23:00;L-D: 06:30-23:00 (P);01/08/2020
VALLADOLID;CABEZON DE PISUERGA      ;47260;CR A-62, 112,0;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-D: 08:00-16:00;L-D: 08:00-16:00 (P);01/08/2020
SEGOVIA;TOLOCIRIO                ;40467;CR N-601, 131;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-V: 07:00-21:00 S: 08:00-15:00;L-V: 07:00-21:00 (A) S: 08:00-15:00 (A);01/08/2020
SEGOVIA;CHAÑE                    ;40216;CARRETERA SEGOVIA 333 KM. 13,90;D;01/08/2020 00:00;1,199;REPSOL;P;OM;L-S: 07:00-14:00 y 15:30-21:00 D: 08:00-12:00;L-S: 07:00-14:00 (A), 15:30-21:00 (A) D: 08:00-12:00 (A);01/08/2020
ALMERIA;SORBAS                   ;04270;CARRETERA A-316 UBEDA-CABRA  PK. 169 KM. S/N;D;28/07/2020 14:51;1,199;E/S  SAN JAVIER;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
SEVILLA;ECIJA                    ;41400;AUTOVIA A-4 KM. 450;D;28/07/2020 08:29;1,199;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);01/08/2020
HUELVA;NAVA (LA)                ;21291;CARRETERA NACIONAL 433. SEVILLA A LISBOA.CRUCE JABUGO KM. 105;D;27/07/2020 09:47;1,199;CEPSA;P;dm;L-D: 24H;;01/08/2020
JAEN;BEDMAR                   ;23537;CARRETERA MANCHA REAL-CAZORLA KM. 28,300;D;29/07/2020 15:38;1,199;AGLA-ES VIRGEN DE CUADROS;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);01/08/2020
JAEN;JIMENA                   ;23530;CARRETERA A320 KM. 22,5;D;27/07/2020 15:43;1,199;E.S. CANAVA;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (P);01/08/2020
JAEN;TORREDELCAMPO            ;23640;CARRERA A-316 UBEDA- CABRA P.K 6.450, S/N;D;29/07/2020 19:49;1,199;E/S  RIO GORDILLO;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);01/08/2020
JAEN;SANTA ELENA              ;23213;AUTOVIA A-4 KM. 259;I;27/07/2020 11:46;1,199;GALP;P;dm;L-D: 06:00-23:55;L-D: 06:00-23:55 (A);01/08/2020
JAEN;IBROS                    ;23450;CARRETERA COMARCAL 326 KM. 9,7;I;27/07/2020 10:33;1,199;E.S. VIRGEN DE LOS REMEDIOS.;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);01/08/2020
